,tags,name,udc
2376,"['\x02', '\x10', '\x11', '\x19\x08', '\x1b', '\x1a\x03', '\x12', '\x03', '\x19', '\x06', '\x0f', '\x19\x04', '\x03\x02', '\x05', '\x19', '\x0f', '\x02', '\x11', '\x17', '\x03', '\x1b', '\x19\x08', '\x05', '\x08', '\x04', '\x00\x04', '\x10', '\x00', '\x0f', '\x19\x08', '\x17', '\x00\x04', '\x04', '\x1a\x03', '\x12\x08', '\x07', '\x03\x02', '\x16', '\x02', '\x05', '\x03', '\x08', '\x17', '\x03', '\x1b', '\x03\x02', '\x02', '\x08', '\x04', '\x06', '\x07', '\x05', '\x00\x04', '\x19', '\x10', '\x11']",sm-591,513.6
2377,"['\x04', '\x06', '\x10', '\x00', '\x08\x02', '\x04\x1b\x03\x05\x02', '\x1a', '\x05', '\x0f', '\x03', '\x1b', '\x19', '\x02\x06', '\x04\x05', '\x19', '\x03', '\x04', '\x08\x02', '\x18', '\x1b', '\x02\x06', '\x06', '\x00', '\x0f', '\x04\x05', '\x10', '\x08', '\x04\x1b\x03\x05\x02', '\x04', '\x16', '\x00', '\x04\x05', '\x1a', '\x06', '\x0f', '\x03', '\x1b', '\x19', '\x10', '\x02\x06', '\x18', '\x04\x1b\x03\x05\x02', '\x0f', '\x1b', '\x1a', '\x19', '\x08\x02', '\x00', '\x02\x06', '\x18', '\x06', '\x04', '\x03', '\x10', '\x08', '\x04\x1b\x03\x05\x02']",sm-592,517
2378,"['\x08', '\x06', '\x02\x03\x04\x05\x06', '\x0f', '\x11', '\x00', '\x04', '\x03\x12', '\x03\x10', '\x0f\x10\x16\x06\x02', '\x12', '\x02', '\x1a', '\x10', '\x1a', '\x1b', '\x02', '\x03\x04', '\x03', '\x0f', '\x04', '\x08', '\x10', '\x12', '\x06', '\x11', '\x00', '\x12\x0f', '\x16\x08', '\x03\x12', '\x19', '\x1a', '\x03', '\x16', '\x08', '\x00', '\x04', '\x1b', '\x0f\x10\x16\x06\x02', '\x12', '\x02', '\x06', '\x10', '\x12', '\x08', '\x1b', '\x10\x04', '\x06', '\x03\x12', '\x02', '\x1a', '\x03', '\x11', '\x00', '\x0f', '\x04']",sm-593,517
2379,"['\x19', '\x11', '\x04', '\x08', '\x18', '\x00', '\x05', '\x10', '\x0f', '\x03\x04\x12', '\x1a', '\x16\x04', '\x12', '\x03', '\x0f', '\x04', '\x16', '\x05', '\x05\x06', '\x1a', '\x16\x04', '\x18', '\x11', '\x02', '\x12', '\x03', '\x19', '\x06', '\x03\x04', '\x1a', '\x0f', '\x11', '\x05', '\x06', '\x16', '\x05\x06', '\x04', '\x19', '\x02', '\x12', '\x18', '\x03', '\x03', '\x18', '\x0f', '\x06', '\x00', '\x02', '\x16\x04', '\x05', '\x12', '\x04', '\x11', '\x19', '\x1a', '\x16']",sm-594,517
2380,"['\x00\x02', '\x08', '\x11', '\x00', '\x03\x16', '\x03\x17', '\x05\x11', '\x10', '\x05', '\x02', '\x03', '\x06', '\x04', '\x0f', '\x02\x00', '\x03\x17', '\x10', '\x03', '\x00\x0f\x06', '\x17\x16', '\x05', '\x00', '\x08', '\x04', '\x1b', '\x11', '\x02', '\x00\x02', '\x03', '\x02', '\x00\x0f\x06', '\x11', '\x00\x02', '\x17', '\x08', '\x03\x16', '\x19', '\x02\x00', '\x10', '\x05', '\x06', '\x00', '\x11', '\x00', '\x05\x11', '\x05', '\x19', '\x1b', '\x08', '\x02\x00', '\x17', '\x02', '\x00\x02', '\x10', '\x03', '\x06']",sm-595,519.1
2381,"['\x06', '\x07', '\x11', '\x08', '\x16', '\x15', '\x1a', '\x08\x1b\x11', '\x0e', '\x02', '\x19', '\x0f', '\x10', '\x12', '\x0e', '\x10', '\x10\x16\x05', '\x07', '\x06\x0f', '\x07\x00', '\x15', '\x17', '\x06', '\x10\x1b\x05', '\x03', '\x1b\x10', '\x11\x11', '\x1b', '\x07\x00', '\x08', '\x15', '\x12', '\x13', '\x17', '\x1b\x10', '\x07', '\x0f\x10', '\x11\x11', '\x1a', '\x08\x1b\x11', '\x10\x16\x05', '\x08\x00', '\x0e', '\x11', '\x0f', '\x17\x00', '\x10\x1b\x05', '\x06\x0f', '\x13', '\x12', '\x03', '\x0f\x10', '\x07', '\x06', '\x08', '\x10']",sm-596,512
2382,"['\x06', '\x10', '\x18', '\x08', '\x05\x10', '\x11', '\x1a', '\x07', '\x03', '\x02', '\x0f', '\x00', '\x05', '\x16', '\x0f', '\x11', '\x1a', '\x13', '\x03', '\x02', '\x1b', '\x00\x02', '\x08', '\x07', '\x06', '\x18', '\x10', '\x00', '\x18', '\x08', '\x05', '\x06', '\x17', '\x11', '\x16', '\x10\x05\x10\x06', '\x13', '\x07', '\x03', '\x02', '\x10', '\x0f', '\x00\x02', '\x06', '\x00', '\x11', '\x10', '\x07', '\x02', '\x04', '\x13', '\x03', '\x08', '\x18', '\x0f', '\x05']",sm-597,517
2383,"['\x00', '\x05', '\x11', '\x1b', '\x18', '\x16', '\x10', '\x11\x04', '\x12', '\x02', '\x1b\x19\x12\x18', '\x07', '\x04', '\x03', '\x06', '\x18', '\x11\x04', '\x12', '\x03', '\x02', '\x13', '\x19', '\x03\x04', '\x03\x12', '\x05', '\x0f', '\x07', '\x11', '\x12', '\x08', '\x06', '\x1b', '\x00', '\x13', '\x0e', '\x11', '\x07', '\x19\x0f', '\x19', '\x04', '\x03', '\x05', '\x04', '\x03', '\x02', '\x00', '\x0e', '\x16', '\x11', '\x08', '\x1b\x19\x12\x18', '\x03\x04', '\x1b', '\x06', '\x12', '\x05']",sm-598,512
2384,"['групп', 'представлен', 'линейн', 'л', 'г', 'нестабильн', 'действ', 'е', 'подгрупп', 'картановск', 'связн', 'х', 'множеств', 'замкнут', 'замкнут', 'е', 'л', 'действ', 'г', 'групп', 'линейн', 'связн', 'картановск', 'нестабильн', 'подгрупп', 'х', 'представлен', 'орбит', 'представлен', 'е', 'нестабильн', 'г', 'картановск', 'действ', 'подгрупп', 'х', 'л', 'групп', 'линейн', 'связн', 'замкнут', 'орбит', 'действ', 'связн', 'подгрупп', 'нестабильн', 'х', 'множеств', 'е', 'л', 'г', 'групп', 'линейн', 'картановск', 'замкнут', 'представлен']",sm-6,512
2385,"['пространств', 'услов', 'оператор', 'операторфункц', 'задач', 'постоя', 'пуст', 'выполн', '€', 'векторфункц', 'решен', 'ограничен', 'удовлетворя', 'значен', 'люб', 'действ', 'выполн', 'удовлетворя', 'оператор', '€', 'пуст', 'ограничен', 'пространств', 'услов', 'операторфункц', 'задач', 'решен', 'векторфункц', 'решен', 'векторфункц', '€', 'оператор', 'пуст', 'постоя', 'пространств', 'операторфункц', 'задач', 'услов', 'действ', 'удовлетворя', 'предложен', 'люб', 'теорем', 'задач', 'решен', 'операторфункц', 'предложен', 'оператор', 'пространств', 'услов', '€', 'уравнен', 'действ', 'пуст', 'постоя', 'векторфункц']",sm-60,517
2386,"['\x11', '\x02', '\x18', '\x08', '\x06', '\x03\x0f', '\x1b', '\x03\x16\x03', '\x05', '\x12', '\x03\x16\x03\x0f', '\x03', '\x04', '\x17', '\x19', '\x17', '\x00', '\x04', '\x03', '\x0f\x04\x03', '\x05', '\x03\x16\x03\x0f', '\x11', '\x08', '\x04\x03', '\x16', 'ǳ', '\x10', '\x03', '\x19', '\x17', '\x0f\x04\x03', '\x08', '\x10', '\x12\x19', '\x04\x03', '\x02', '\x03\x16', '\x03\x16\x03', '\x16\x17', '\x04', '\x00', '\x17', '\x16\x02', '\x1b', '\x05', '\x0f\x04\x03', '\x16\x17', '\x11', '\x06', '\x10', '\x03', '\x02', '\x04', '\x18', '\x00']",sm-600,517
2387,"['\x18', '\x02', '\x04\x03', '\x03', '\x11', '\x12', '\x19', '\x00', '\x05\x06', '\x08', '\x16', '\x05', '\x06', '\x04', '\x18', '\x00', '\x08', '\x12', '\x16', '\x19', '\x06', '\x03', '\x0f', '\x05', '\x04', '\x02', '\x17', '\x10', '\x18', '\x02', '\x06', '\x04', '\x17', '\x05', '\x08', '\x18\x19', '\x05\x06', '\x11', '\x19\x17', '\x10', '\x19', '\x00', '\x00', '\x06', '\x04\x06', '\x18', '\x10', '\x05\x06', '\x02', '\x04', '\x03', '\x0f', '\x05', '\x19', '\x11', '\x17']",sm-601,513.88
2388,"['\x08', '\x0f', '\x06\x04', '\x1a\x12', '\x02\x0f\x02', '\x12', '\x11', '\x16', '\x19\x10', '\x06', '\x04', '\x02', '\x10', '\x05', '\x04\x05', '\x19', '\x10', '\x12', '\x08', '\x1a\x12', '\x0f', '\x1a', '\x0e', '\x04', '\x02', '\x05', '\x18', '\x00', '\x05', '\x02', '\x08', '\x16', '\x02\x05', '\x06\x04', '\x12', '\x19\x10', '\x04', '\x11', '\x1a', '\x03', '\x18', '\x1a\x12', '\x02', '\x17', '\x0f\x10', '\x1a\x12', '\x11', '\x18', '\x04', '\x10', '\x05', '\x08', '\x0f', '\x12', '\x00', '\x06\x04']",sm-602,517
2389,"['\x00', '\x04', '\x1b', '\x12', '\x0f', '\x16', '\x11', '\x02', '\x03', '\x1a', '\x10', '\x05', '\x18', '\x06', '\x16', '\x03', '\x1b', '\x0f', '\x18', '\x19', '\x10', '\x03\x04\x05', '\x00', '\x11', '\x1a', '\x06', '\x04', '\x02', '\x11', '\x05', '\x03\x02', '\x03', '\x04', '\x06', '\x1a', '\x00', '\x18', '\x08\x04', '\x0f', '\x02', '\x12', '\x16', '\x11', '\x0f', '\x1a', '\x19', '\x02', '\x04\x05', '\x06', '\x00', '\x04', '\x03', '\x16', '\x1b', '\x18', '\x10']",sm-603,517
2390,"['\x0f', '\x04\x02', '\x0f\x10', '\x02\x17', '\x00', '\x16', '\x12\x16', '\x08', '\x03\x02\x10', '\x05', '\x12', '\x11', '\x10', '\x02', '\x10', '\x06\x17', '\x18', '\x02\x10', '\x12', '\x05', '\x00', '\x04\x06', '\x03', '\x11', '\x02', '\x17', '\x06', '\x04', '\x10', '\x0f\x10', '\x17', '\x00', '\x11', '\x06', '\x06\x17', '\x05', '\x03', '\x03\x02\x10', '\x12\x16', '\x19', '\x12', '\x02', '\x03', '\x10', '\x05', '\x02', '\x18', '\x17', '\x12\x16', '\x04\x02', '\x06\x17', '\x02\x05\x04\x06', '\x11', '\x12', '\x06', '\x04']",sm-604,517
2391,"['\x00', '\x18', '\x10', '\x06', '\x02', '\x06\x06\x03\x18', '\x1a', '\x16\x02\x06\x17', '\x15', '\x17', '\x04', '\x05', '\x1b', '\x0f', '\x06', '\x17', '\x00', '\x05', '\x03', '\x11', '\x1a', '\x16\x02\x06\x17', '\x10', '\x06\x06\x03\x18', '\x08', '\x04', '\x1b', '\x19', '\x1b', '\x06', '\x11', '\x02', '\x06\x06', '\x06\x05', '\x04\x05', '\x00', '\x08', '\x04', '\x05', '\x0f', '\x03', '\x19', '\x06\x05', '\x04\x05', '\x16\x02\x06\x17', '\x1a', '\x0f', '\x16', '\x08', '\x10', '\x02\x03', '\x00', '\x04', '\x05', '\x06', '\x1b']",sm-605,512
2392,"['\x19', '\x11', '\x1a', '\x04', '\x05', '\x03', '\x02', '\x12', '\x08', '\x06', '\x10', '\x1b', '\x0f', '\x08', '\x19', '\x04', '\x1b', '\x02', '\x03', '\x10', '\x12', '\x11', '\x05', '\x06', '\x0f', '\x1a', '\x19', '\x03', '\x08', '\x0f', '\x02', '\x04', '\x1b', '\x12', '\x11', '\x06', '\x05', '\x10', '\x1a', '\x02', '\x06', '\x1a', '\x19', '\x04', '\x03', '\x12', '\x11', '\x05', '\x08', '\x1b', '\x10', '\x0f']",sm-606,517
2393,"['\x05', '\x10', '\x03\x02\x1b\x05', '\x04', '\x08', '\x03', '\x11', '\x11\x12', '\x02', '\x06', '\x16', '\x0f', '\x1a', '\x00', '\x16', '\x1a', '\x06', '\x03\x06', '\x04', '\x0f', '\x10', '\x05', '\x04\x03', '\x03', '\x02', '\x11', '\x00', '\x08', '\x16', '\x04\x03', '\x10', '\x04', '\x02', '\x08\x05', '\x0f', '\x03', '\x11', '\x06', '\x00', '\x05', '\x1a', '\x08', '\x11', '\x03', '\x02\x03', '\x02', '\x08', '\x17', '\x03\x06', '\x04', '\x0f', '\x06\x1b', '\x10', '\x06', '\x16', '\x05']",sm-607,517
2394,"['\x17', '\x04', '\x02', '\x08', '\x0e', '\x08\x12\x08\x10\x08', '\x10', '\x12\x08', '\x08\x04', '\x0f', '\x08\x0f', '\x08\x10\x05\x16\x08', '\x12\x1b', '\x19', '\x04', '\x06', '\x00', '\x0f', '\x0e', '\x17', '\x10', '\x08', '\x12\x08', '\x1b', '\x08\x0f', '\x02', '\x19', '\x03', '\x00', '\x08', '\x08\x04', '\x1b\x04', '\x17', '\x1b', '\x19', '\x10', '\x1a', '\x0f', '\x07', '\x12\x1b', '\x02', '\x04', '\x03', '\x1b', '\x04', '\x07', '\x1a', '\x05', '\x1b\x04', '\x12\x1b', '\x11', '\x08\x04', '\x02', '\x08', '\x17', '\x19']",sm-608,517
2395,"['\x03', '\x06', '\x05', '\x10', '\x00', '\x05\x12\x05\x06', '\x18', '\x12', '\x12\x05', '\x11', '\x0e', '\x19', '\x05\x06', '\x07', '\x19', '\x05', '\x03', '\x00', '\x16', '\x04', '\x07', '\x18', '\x12\x05', '\x08', '\x13', '\x10\x03', '\x05\x12\x05\x06', '\x06', '\x06', '\x16', '\x18', '\x07', '\x05\x0f', '\x02', '\x0e', '\x02\x10\x03\x18\x10', '\x08', '\x05', '\x03', '\x19', '\x11', '\x04', '\x08', '\x05\x12\x05\x06', '\x03\x18\x11', '\x10\x03', '\x04\x02', '\x0e', '\x05', '\x11', '\x05\x06', '\x18', '\x05\x02', '\x03', '\x06', '\x19']",sm-609,513.83
2396,"['т', 'г', 'р', 'алгебр', 'пуст', 'п', 'элемент', 'д', 'нильпотентн', 'класс', 'ф', 'р', 'г', 'ф', 'элемент', 'алгебр', 'нильпотентн', 'п', 'т', 'класс', 'пуст', 'д', 'алгебр', 'п', 'пуст', 'ф', 'р', 'г', 'т', 'элемент', 'нильпотентн', 'класс', 'д', 'п', 'д', 'пуст', 'элемент', 'р', 'г', 'алгебр', 'т', 'класс', 'нильпотентн', 'ф']",sm-61,512
2397,"['\x05', '\x06', '\x08', '\x0f', '\x16', '\x02', '\x07', '\x11', '\x04', '\x18', '\x12', '\x02\x08', '\x00', '\x10', '\x02', '\x04', '\x12', '\x06\x03', '\x05', '\x1b', '\x16', '\x10', '\x11', '\x07', '\x00', '\x0f', '\x06', '\x18', '\x18', '\x16', '\x10', '\x00', '\x1b', '\x12', '\x06\x03', '\x02\x08', '\x02', '\x04', '\x11', '\x05', '\x0f', '\x07', '\x0f', '\x16', '\x05', '\x0e', '\x07', '\x02', '\x11', '\x04', '\x18', '\x10', '\x00', '\x1b', '\x06', '\x03']",sm-610,512
2398,"['\x17', '\x12', '\x10\x0f', '\x10', '\x0f', '\x05', '\x12\x05\x10', '\x0f\x04', '\x11', '\x04', '\x06', '\x08', '\x00', '\x03', '\x04', '\x0f\x04', '\x03', '\x12', '\x08\x12', '\x08', '\x02', '\x12\x05\x10', '\x0f', '\x1b', '\x12\x11', '\x11', '\x17', '\x00', '\x11', '\x17', '\x0f', '\x12', '\x1b', '\x00', '\x08', '\x10', '\x16', '\x03\x10', '\x03', '\x04', '\x06', '\x10\x0f', '\x11', '\x00\x02\x03', '\x02', '\x06', '\x0f', '\x08', '\x05', '\x16', '\x0f\x03\x0f\x04', '\x04', '\x17', '\x00', '\x12', '\x03']",sm-611,514
2399,"['\x00', '\x11', '\x10', '\x02\x02\x06', '\x04', '\x02\x02', '\x1b', '\x08\x0f', '\x08', '\x06', '\x03', '\x0f', '\x05', '\x19', '\x03', '\x12', '\x08', '\x19', '\x12\x08', '\x02\x03', '\x06\x03', '\x02\x02', '\x06', '\x00', '\x04', '\x1b', '\x11', '\x0f', '\x05', '\x1b', '\x04', '\x03', '\x00', '\x08', '\x19', '\x08\x18', '\x06', '\x11', '\x0f', '\x12', '\x10', '\x12\x08', '\x06', '\x05', '\x1b', '\x04', '\x12\x08', '\x10', '\x12', '\x08\x18', '\x1a', '\x02\x02\x06', '\x03', '\x00', '\x08', '\x11']",sm-612,517
2400,"['\x05', '\x11', '\x18', '\x04', '\x17', '\x12', '\x08', '\x00', '\x03', '\x16', '\x06', '\x10', '\x1a', '\x04\x05', '\x02\x19', '\x03\x08', '\x10\x0f', '\x00', '\x04', '\x11', '\x12', '\x1b', '\x08', '\x05', '\x03', '\x06', '\x16', '\x17', '\x02\x08', '\x11', '\x17', '\x10', '\x06', '\x08', '\x05', '\x04\x05', '\x03', '\x18', '\x05\x17', '\x00', '\x04', '\x16', '\x08', '\x04\x05', '\x1b', '\x10\x0f', '\x04', '\x00', '\x18', '\x10', '\x16', '\x05', '\x17', '\x06', '\x03', '\x11']",sm-613,517
2401,"['\x0f', '\x19', '\x16', '\x00', '\x10', '\x17', '\x02', '\x16\x18', '\x1a', '\x18', '\x05', '\x17\x1a\x1a\x10', '\x00\x02', '\x03', '\x02', '\x18', '\x19', '\x10', '\x17', '\x0f', '\x03\x03', '\x16', '\x11', '\x05', '\x00', '\x03', '\x1a', '\x06', '\x00', '\x1a', '\x16\x18', '\x10', '\x17\x18', '\x03', '\x0f', '\x05', '\x0f\x06', '\x17\x1a\x1a\x10', '\x04', '\x02', '\x19', '\x18', '\x02', '\x19', '\x1a', '\x08', '\x18', '\x05', '\x06\x17\x17', '\x00\x02', '\x0f', '\x17\x1a\x1a\x10', '\x11', '\x03\x03', '\x00', '\x03']",sm-614,517
2402,"['\x05', '\x10', '\x1a\x16', '\x19', '\x03\x02', '\x17\x11', '\x02\x1a\x02', '\x03', '\x1b', '\x00', '\x03\x08\x03\x06', '\x02', '\x04', '\x11', '\x06', '\x0f', '\x02', '\x04', '\x12', '\x03\x02', '\x1a\x16', '\x05', '\x08', '\x17', '\x03\x08\x03\x06', '\x00', '\x11', '\x10', '\x08', '\x02', '\x11', '\x12', '\x03\x02', '\x1b', '\x16', '\x05\x06', '\x1a\x16', '\x04', '\x05', '\x10', '\x06', '\x03', '\x04', '\x05', '\x12', '\x10', '\x02', '\x17', '\x1a', '\x05\x03\x06\x08', '\x19', '\x06', '\x11', '\x08', '\x03', '\x1b']",sm-615,517
2403,"['\x11', '\x16', '\x05', '\x02', '\x04', '\x02\x18', '\x02\x0f', '\x10', '\x0f', '\x10\x08\x03', '\x03\x08', '\x12', '\x08', '\x00', '\x04', '\x0f', '\x03', '\x02', '\x04\x10', '\x1b', '\x12', '\x04\x08', '\x08\x11', '\x12\x03\x04', '\x11', '\x08', '\x00', '\x05', '\x06', '\x04\x10', '\x17', '\x04\x11', '\x08', '\x12\x03\x04', '\x0f', '\x12', '\x1b', '\x02\x0f', '\x02', '\x04', '\x11', '\x00', '\x04', '\x1b', '\x04\x05', '\x12', '\x08', '\x00', '\x03', '\x08\x11', '\x0f', '\x02\x18', '\x02\x03', '\x12\x03\x04', '\x10', '\x02']",sm-616,517
2404,"['\x08', '\x02', '\x03', '\x06', '\x04', '\x05', '\x12', '\x1b', '\x11', '\x0f', '\x10', '\x16', '\x19\x16', '\x02\x04', '\x16', '\x04', '\x11', '\x06', '\x02', '\x12', '\x03', '\x0f', '\x08', '\x10', '\x05', '\x1b', '\x19\x16', '\x06\x02', '\x02', '\x08', '\x1b', '\x03', '\x10', '\x12', '\x02\x04', '\x11', '\x04', '\x0f', '\x05', '\x06', '\x19\x16', '\x16', '\x02', '\x11', '\x06\x02', '\x06', '\x12', '\x03', '\x04', '\x0f', '\x10', '\x05', '\x1b', '\x16', '\x08', '\x19\x16']",sm-617,517
2405,"['\x08', '\x11', '\x06\x02', '\x00', '\x02', '\x04', '\x04\x0f\x03', '\x1b', '\x03\x00', '\x16', '\x0f', '\x04\x0f', '\x06', '\x03', '\x03', '\x10', '\x1b', '\x05', '\x02\x03', '\x11', '\x06\x05', '\x06\x02', '\x04', '\x00', '\x02', '\x06', '\x03\x00', '\x08', '\x06', '\x1b', '\x0f', '\x04', '\x04\x05', '\x06\x16', '\x00', '\x16', '\x10', '\x06\x02', '\x02', '\x05', '\x03', '\x08', '\x05', '\x17', '\x1b', '\x08', '\x02', 'æ', '\x04', '\x18', '\x0f', '\x00', '\x06', '\x03', '\x03\x00', '\x12']",sm-618,512
2406,"['\x10', '\x02', '\x16', '\x11', '\x06', '\x08', '\x04', '\x12', '\x03', '\x18', '\x00', '\x17', '\x0f', '\x10\x04', '\x10', '\x17', '\x0f', '\x02', '\x10\x04', '\x04', '\x06', '\x03', '\x11', '\x08', '\x12', '\x16', '\x18', '\x00', '\x10', '\x11', '\x04', '\x02', '\x00', '\x06', '\x03', '\x12', '\x08', '\x16', '\x18', '\x17', '\x0f', '\x10\x04', '\x04', '\x06', '\x10\x04', '\x00', '\x0f', '\x10', '\x02', '\x03', '\x08', '\x12', '\x11', '\x16', '\x18', '\x17']",sm-619,517
2407,"['схем', 'р', 'гиперповерхн', 'предложен', 'е', 'сечен', 'г', 'п', 'пучк', 'трех', 'точн', 'рп', 'пересечен', 'схемн', 'схем', 'г', 'рп', 'точн', 'определя', 'сечен', 'морфизм', 'пуст', 'п', 'е', 'пересечен', 'гиперповерхн', 'р', 'предложен', 'пересечен', 'р', 'связа', 'е', 'сечен', 'трех', 'последовательн', 'п', 'г', 'полн', 'определя', 'схем', 'рп', 'гиперповерхн', 'схем', 'предложен', 'морфизм', 'пересечен', 'остаточн', 'п', 'р', 'г', 'е', 'гиперповерхн', 'сечен', 'связа', 'рп', 'полн']",sm-62,513.7
2408,"['\x12', '\x03', '\x07', '\x02', '\x02\x11', '\x1a\x02', '\x1b', '\x05', '\x08', '\x00', '\x06', '\x10', '\x04', '\x11', '\x05', '\x03\x08', '\x1b', '\x03', '\x06', '\x02', '\x11', '\x10', '\x00', '\x08', '\x04', '\x19', '\x1a', '\x07', '\x10', '\x05', '\x04', '\x1a', '\x1a\x02', '\x02', '\x03', '\x00', '\x08', '\x06', '\x11', '\x19', '\x11\x05', '\x07', '\x06', '\x1a', '\x04\x08', '\x19', '\x03\x08', '\x00', '\x04', '\x1a\x02', '\x05', '\x07', '\x02', '\x03', '\x10', '\x08']",sm-620,515.1
2409,"['\x07', '\x16', '\x10\x10\x08', '\x08', '\x05\x08', '\x05\x06', '\x10', '\x02\x03', '\x19', '\x0e\x07', '\x02', '\x05', '\x06', '\x03', '\x16', '\x08', '\x11', '\x0e', '\x10', '\x08\x05\x08', '\x02', '\x17', '\x13', '\x05', '\x06', '\x03', '\x04', '\x18', '\x02', '\x10', '\x1b', '\x0e', 'ǳ', '\x05', '\x17', '\x03', '\x18', '\x02\x03', '\x10\x10\x08', '\x16', '\x08', '\x06', '\x18', '\x16', '\x0f', '\x0e', '\x02', '\x05\x08', 'ǳ', '\x06', '\x10', '\x03', '\x07', '\x19', '\x08\x07', '\x05']",sm-621,517
2410,"['\x03', '\x06', '\x1b', '\x04', '\x08\x08\x0f', '\x10', '\x0f', '\x11', '\x10\x17', '\x05', '\x12', '\x02', '\x08', '\x00', '\x05', '\x00', '\x02', '\x1b', '\x10', '\x08', '\x19', '\x03', '\x06', '\x12', '\x04', '\x0f', '\x13', '\x11', '\x19', '\x10\x17', '\x02', '\x13', '\x03', '\x05', '\x06', '\x11', '\x10', '\x0f', '\x12', '\x08', '\x00', '\x11\x12', '\x12', '\x0f', '\x03', '\x05', '\x00', '\x17', '\x13', '\x11', '\x08\x08\x0f', '\x10', '\x06', '\x08', '\x02', '\x11\x12']",sm-622,517
2411,"['\x04', '\x08', '\x03', '\x05', '\x05\x1b', '\x10', '\x06', '\x12', '\x07', '\x05\x06', '\x00', '\x11', '\x02', '\x06\x07', '\x05\x04\x02\x03', '\x0e', '\x06\x07', '\x1b\x05', '\x08', '\x02', '\x05\x03', '\x05\x1b', '\x10', '\x05', '\x06', '\x12', '\x04', '\x03', '\x12', '\x06', '\x00', '\x10', '\x04', '\x02', '\x0e', '\x17', '\x05', '\x08', '\x03', '\x11', '\x05\x06', '\x1b\x05', '\x0f', '\x10', '\x06\x07', '\x00', '\x05\x06', '\x04', '\x02', '\x05', '\x06', '\x08', '\x12', '\x11', '\x03', '\x1b\x05']",sm-623,513.83
2412,"['\x19', '\x10', '\x03', '\x11', '\x1b', '\x16', '\x11\x1a', '\x03\x04', '\x06', '\x02', '\x04', '\x00', '\x08', '\x0f', '\x05', '\x0f', '\x10', '\x1a\x11', '\x18', '\x03', '\x11', '\x12', '\x06', '\x17', '\x05\x08', '\x08\x04', '\x04', '\x02', '\x02', '\x11', '\x00', '\x02\x0f\x0f', '\x1b', '\x16\x08', '\x05', '\x05\x08', '\x03', '\x08\x04', '\x06', '\x11\x1a', '\x18', '\x04', '\x02\x0f\x0f', '\x00\x06', '\x02', '\x03', '\x08\x04', '\x12', '\x11\x1a', '\x18', '\x04', '\x0f\x11', '\x06', '\x1a\x11', '\x00', '\x05']",sm-624,512
2413,"['\x12', '\x16', '\x18', '\x03', '\x0f', '\x12\x03\x03\x08', '\x03\x10\x03\x04', '\x04', '\x10', '\x08', '\x1b', '\x02', '\x1a', '\x00', '\x08', '\x16\x03\x08', '\x08\x11', '\x16', '\x11', '\x1b\x08', '\x1a', '\x0f', '\x18', '\x0f\x08', '\x03\x08', '\x03\x04', '\x10', '\x04', '\x00', '\x0f', '\x0f\x03\x16\x08\x03\x04\x05', '\x1a', '\x16\x03\x08', '\x03\x08', '\x16', '\x02', '\x11', '\x08\x04', '\x0f\x02', '\x11\x04', '\x10', '\x08', '\x08', '\x1a', '\x16', '\x12', '\x05', '\x03\x08', '\x04', '\x00', '\x03', '\x03\x10\x03\x04', '\x18', '\x10', '\x1b', '\x02']",sm-625,510
2414,"['\x11', '\x05', '\x0f', '\x08', '\x08\x02', '\x02', '\x06', '\x12\x04', '\x03', '\x05\x17', '\x1a', '\x03\x06', '\x11\x11', '\x10', '\x11', '\x00', '\x17', '\x05\x16', '\x18', '\x03\x02', '\x04', '\x08\x06', '\x0f', '\x05', '\x1a\x05', '\x08\x02', '\x02', '\x10', '\x0f', '\x1a', '\x05\x17\x02', '\x11', '\x04', '\x05\x16', '\x06', '\x05\x17', '\x02', '\x03\x02', '\x08\x02', '\x05', '\x10', '\x00', '\x12', '\x05', '\x03\x02', '\x02', '\x11\x05', '\x08', '\x12\x05', '\x04\x05', '\x11\x11', '\x0f\x05', '\x04', '\x1a\x05', '\x12\x04', '\x08\x06']",sm-626,517
2415,"['\x11', '\x04', '\x06\x03', '\x03\x04', '\x02', '\x08', '\x05', '\x0f', '\x17', '\x1b', '\x00', '\x10', '\x03', '\x12', '\x06\x03', '\x11', '\x00', '\x10', '\x1b', '\x05', '\x03', '\x02', '\x18', '\x08', '\x12', '\x04', '\x0f', '\x06', '\x05', '\x16', '\x0f', '\x06\x11', '\x04', '\x02', '\x1b', '\x17', '\x03\x04', '\x00', '\x10', '\x11', '\x03', '\x08', '\x04', '\x10', '\x11', '\x06\x11', '\x02', '\x05', '\x00', '\x03', '\x08', '\x0f', '\x06\x03', '\x12', '\x16', '\x06']",sm-627,517
2416,"['\x10', '\x12', '\x06', '\x02', '\x1a\x12\x0f', '\x08', '\x11', '\x0f', '\x19\x12', '\x19', '\x1a', '\x00', '\x1b', '\x17', '\x00', '\x0f', '\x17', '\x10', '\x12\x1b', '\x12', '\x11', '\x06', '\x12\x19', 'ǳ', '\x19', '\x1a', '\x02', '\x08', '\x00', '\x11', '\x1a\x12', '\x12\x17', '\x10', '\x19', '\x12', '\x1a', '\x02', '\x08', '\x0f', '\x06', '\x1b', '\x19\x12', '\x19', '\x1a', '\x02', '\x17', '\x04', '\x1b', '\x11', '\x12\x0f', '\x12', '\x10', '\x18', '\x06', '\x00', '\x0f']",sm-628,513.7
